PID,College,Level,Section,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A99214049,Revelle,JR,A22,94.98671680976452,100.0,00:00:00,61.270386459723404,100.0,00:00:00,79.32780906180011,85.0,00:00:00,80.02927838715998,100.0,00:00:00,15.0,15.0,00:00:00,87.48040616150516,100.0,47:13:39,30.693421401639664,70.0,00:00:00,,10.0,00:00:00,40.00388004391869,47.0,00:00:00,48.072486383330016,85.0,00:00:00,,10.0,00:00:00,96.41034537171883,100.0,00:00:00,62.38634036813325,75.0,00:00:00,23.29474417688472,25.0,00:00:00,33.926697711533386,100.0,00:00:00,50.0,50.0,00:00:00,4.4767239398518885,10.0,00:00:00,83.17807859680127,100.0,00:00:00,84.0,87.0,00:00:00,47:13:39,23.833603901417,25,47:13:39,73.90094430195788,75,00:00:00,74.50234098720635,75,47:13:39,8.156437517244532,10,00:00:00,10.0,10,47:13:39,7.6291778136867965,10,00:00:00,10.0,10,47:13:39,10.0,10,00:00:00,8.711298575712966,10,47:13:39,10.0,10,47:13:39,9.265815798037808,10,00:00:00,10.0,10,47:13:39,10.0,10,47:13:39
A99743631,Seventh,SR,A29,92.26368017779988,100.0,00:00:00,86.05201235704652,100.0,00:00:00,74.69601662113071,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,92.770562235514,100.0,40:18:06,67.99101595328901,70.0,00:00:00,9.204610858318343,10.0,00:00:00,35.10866630851207,47.0,00:00:00,85.0,85.0,556:32:58,10.0,10.0,00:00:00,89.35244253431699,100.0,00:00:00,75.0,75.0,00:00:00,23.50778056749373,25.0,00:00:00,90.7406452120524,100.0,212:23:22,45.13857500830745,50.0,00:00:00,2.902372250782908,10.0,00:00:00,99.84696577852512,100.0,00:00:00,80.0,87.0,00:00:00,1091:22:58,23.94430080209236,25,1091:22:58,72.32724811857192,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,1091:22:58,10.0,10,00:00:00,10.0,10,00:00:00,9.816428778059906,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99966530,Sixth,SR,A21,100.0,100.0,00:00:00,74.68342310199863,100.0,00:00:00,78.00529602256792,85.0,00:00:00,100.0,100.0,00:00:00,7.669837565238785,15.0,00:00:00,6.55777035055341,100.0,39:32:29,36.761544517798754,70.0,00:01:19,10.0,10.0,00:04:59,31.95671846742455,47.0,00:00:00,49.86035778618889,85.0,00:00:00,7.518852880800212,10.0,00:00:00,98.6126405057781,100.0,00:01:44,65.41707734956739,75.0,00:00:00,24.85847379338964,25.0,00:00:00,57.66977549950443,100.0,00:02:18,27.206553741984568,50.0,00:02:35,5.569204626222129,10.0,00:00:00,98.55754137086772,100.0,00:00:00,77.0,87.0,00:00:00,53:03:32,22.17250579479316,25,00:04:59,72.49179034794068,75,00:00:00,75.0,75,00:00:00,9.622764879536009,10,00:01:19,9.930184817064488,10,53:03:32,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.488060613923789,10,00:00:00,9.797189117787156,10,00:04:59,10.0,10,00:00:00,10.0,10,00:00:00
A99537980,Revelle,SR,A20,89.34185270152705,100.0,00:00:00,33.02922598395819,100.0,00:00:00,73.47634345714877,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,97.91977760692345,100.0,00:00:00,70.0,70.0,00:00:00,7.20644736246948,10.0,00:00:00,42.25172274863857,47.0,00:00:00,64.84482545363183,85.0,431:28:41,10.0,10.0,00:00:00,100.0,100.0,00:00:00,68.18627915245675,75.0,00:00:00,25.0,25.0,00:00:00,95.57012765289517,100.0,00:00:00,35.96416029478126,50.0,00:00:00,1.7796226332108496,10.0,00:00:00,90.16805321230596,100.0,00:00:00,79.0,87.0,00:00:00,431:28:41,23.57496795784205,25,00:00:00,68.51692593196708,75,00:00:00,68.38469812135011,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.58986082468422,10,00:00:00,10.0,10,00:00:00,9.942752113833686,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99571242,Muir,SR,A10,99.60416553252652,100.0,53:24:36,67.4066248083172,100.0,00:00:00,64.00572093009673,85.0,00:00:00,93.04510850503856,100.0,00:00:00,14.489080932421968,15.0,00:00:00,79.5375799030722,100.0,00:00:00,52.469086911332745,70.0,00:00:00,10.0,10.0,00:00:00,38.29875558909863,47.0,00:00:00,76.70927095596966,85.0,00:00:00,,10.0,00:00:00,73.28454263291444,100.0,00:00:00,58.26656337639594,75.0,00:00:00,25.0,25.0,00:00:00,71.648243079728,100.0,00:00:00,34.115283974518945,50.0,00:00:00,4.4386316777156,10.0,00:00:00,84.80179978677873,100.0,00:00:00,60.0,87.0,00:00:00,71:10:08,21.287566193858297,25,00:00:00,56.12067425581613,75,00:00:00,62.52126954326907,75,71:10:08,10.0,10,00:00:00,8.883792030262088,10,00:00:00,10.0,10,00:00:00,5.7150028889101785,10,00:00:00,7.456774070367039,10,00:00:00,9.813219792754564,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.436129608669711,10,00:00:00,10.0,10,00:00:00
A99871150,Muir,JR,A13,96.59414273969776,100.0,00:00:00,88.59184880117864,100.0,00:00:00,83.86008851957955,85.0,00:00:00,98.21755112759774,100.0,00:00:00,14.131466095050149,15.0,00:00:00,99.38563699396582,100.0,00:00:00,70.0,70.0,384:50:21,10.0,10.0,00:00:00,31.73097424870792,47.0,00:00:00,83.25804745359214,85.0,00:00:00,9.63519030846784,10.0,00:00:00,95.41938746594464,100.0,00:00:00,74.18690065418679,75.0,00:00:00,25.0,25.0,00:00:00,81.61661386868333,100.0,00:00:00,43.19644925525494,50.0,00:00:00,0.52707629188393,10.0,00:00:00,97.91383950442452,100.0,00:00:00,82.0,87.0,00:00:00,384:50:21,24.82327781314979,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,384:50:21,10.0,10,384:50:21
A99745325,Seventh,SR,A05,82.41037632028102,100.0,00:00:00,17.45058576423045,100.0,00:00:00,67.7479890669663,85.0,00:00:00,100.0,100.0,00:00:00,9.805116338249872,15.0,00:00:00,96.88666253579514,100.0,00:00:00,65.80086615367844,70.0,00:00:00,10.0,10.0,00:00:00,38.5486273642944,47.0,00:00:00,67.89124297887244,85.0,431:28:41,10.0,10.0,00:00:00,100.0,100.0,00:00:00,70.56971604230483,75.0,00:00:00,12.296543113686768,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.7446005647622588,10.0,00:00:00,99.34656128964389,100.0,00:00:00,75.0,87.0,00:00:00,431:28:41,18.12921164163376,25,00:00:00,58.35221747854349,75,00:00:00,66.49250892860455,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.393667128375974,10,00:00:00,9.737315102856206,10,00:00:00,6.395507949750456,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,6.331455449466494,10,431:28:41
A99943708,Seventh,SR,A29,94.97690113878794,100.0,00:00:00,80.44861192009354,100.0,00:00:00,65.70833240808798,85.0,00:00:00,76.69724938898169,100.0,00:00:00,15.0,15.0,00:00:00,94.70511916886912,100.0,46:46:14,48.53090821220058,70.0,285:54:27,3.5232359304520293,10.0,588:07:50,37.80156281940304,47.0,00:00:00,76.69445034692062,85.0,00:00:00,,10.0,00:00:00,50.99277668830082,100.0,00:00:00,64.4767900701609,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,47.90015076500697,50.0,00:00:00,9.642447355526842,10.0,00:00:00,81.51313973906197,100.0,00:00:00,56.0,87.0,00:00:00,1232:24:22,17.883201567723805,25,00:00:00,57.99717169272629,75,00:00:00,64.21408012220003,75,00:00:00,10.0,10,588:07:50,9.042890361285158,10,00:00:00,9.014030152133872,10,00:00:00,7.676523089554321,10,00:00:00,8.759897794100358,10,00:00:00,8.20629874399345,10,00:00:00,9.6953395180383,10,00:00:00,8.872583358306054,10,00:00:00,7.344923766255397,10,00:00:00,10.0,10,00:00:00
A99379415,Warren,SR,A22,77.77018444244914,100.0,00:00:00,59.06041502559595,100.0,00:00:00,66.77259514434844,85.0,00:00:00,96.49235825093312,100.0,00:00:00,15.0,15.0,00:00:00,81.86955738790935,100.0,47:40:33,66.60652246216367,70.0,00:00:00,,10.0,00:00:00,38.488665795779205,47.0,00:00:00,64.48948539547746,85.0,00:00:00,,10.0,00:00:00,88.7331877621547,100.0,00:00:00,56.22569364519713,75.0,00:00:00,11.491992152283492,25.0,00:00:00,68.80421121415006,100.0,00:00:00,28.35582411418535,50.0,00:00:00,,10.0,00:00:00,76.50493498095197,100.0,00:00:00,70.0,87.0,00:00:00,92:04:41,21.28267495967097,25,00:00:00,61.18856477093357,75,00:00:00,69.96887257713665,75,00:00:00,10.0,10,47:40:33,10.0,10,00:00:00,8.840094825156639,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.022338698901823,10,47:40:33,8.745967074009451,10,00:00:00,10.0,10,00:00:00,9.886779813935322,10,00:00:00,9.542175245393125,10,00:00:00
A99330622,Revelle,SR,A29,75.37222304969939,100.0,69:59:05,77.19884482746424,100.0,00:00:00,51.66567220721063,85.0,00:00:00,100.0,100.0,00:00:00,6.904152005061419,15.0,00:00:00,73.41785437521617,100.0,46:44:15,49.04295940312202,70.0,00:00:00,7.947904346509386,10.0,00:00:00,40.33672473750416,47.0,00:00:00,29.090547529448603,85.0,00:00:00,9.382498296976,10.0,00:00:11,85.37514289583413,100.0,00:00:00,70.97636982942686,75.0,00:00:00,13.25244917100878,25.0,00:00:00,74.25016346502481,100.0,00:00:00,35.73658182549719,50.0,00:00:00,0.0,10.0,00:00:00,74.44313634018656,100.0,00:00:00,78.0,87.0,00:00:00,116:43:31,16.38953844630504,25,00:00:00,48.05695436049161,75,116:43:31,54.61921147618051,75,00:00:00,4.945780673808074,10,116:43:31,9.456804086725596,10,46:44:15,7.593726654264109,10,00:00:00,7.3510858889203154,10,46:44:15,5.794034146162048,10,00:00:00,9.30474610459361,10,00:00:00,6.756587362267311,10,00:00:00,9.022613775103842,10,69:59:05,8.159594734772515,10,00:00:00,9.263421293375664,10,00:00:00
A99828360,Warren,SR,A07,99.66631685403716,100.0,00:00:00,82.26995655960353,100.0,00:00:00,68.0554243402295,85.0,00:00:00,88.67449617601457,100.0,00:00:00,10.876766357772942,15.0,00:00:00,91.17017743976687,100.0,00:00:00,34.80444137742914,70.0,00:00:00,10.0,10.0,00:00:00,33.3014053726085,47.0,00:00:00,77.64948330607027,85.0,743:00:31,8.016859317511042,10.0,00:00:00,83.70156179887677,100.0,00:00:00,75.0,75.0,00:00:00,21.602694149478147,25.0,00:00:00,69.4214754106316,100.0,00:00:00,43.70221718434106,50.0,00:00:00,0.9436450329269656,10.0,00:00:00,97.66712591977117,100.0,00:00:00,69.0,87.0,00:00:00,743:01:19,20.835887301800085,25,00:00:00,59.97544862874112,75,00:00:00,67.62899472131585,75,00:00:00,8.45238599357781,10,00:00:00,7.88338497249673,10,00:00:00,10.0,10,743:00:31,9.32754716048303,10,00:00:00,7.879992026056852,10,743:01:19,10.0,10,743:00:31,10.0,10,00:00:00,9.479778192615246,10,00:00:00,9.105135256124036,10,00:00:00,10.0,10,00:00:00
A99663899,ERC,JR,A25,97.72318205475482,100.0,00:00:00,98.9561077096996,100.0,00:00:00,73.41292772297534,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,96.34432226991812,100.0,00:00:00,69.42156201204403,70.0,00:00:00,6.319577458727018,10.0,00:00:00,36.66951284617484,47.0,00:00:00,73.81446617415997,85.0,00:00:00,7.916455205902008,10.0,00:00:00,100.0,100.0,00:00:00,74.38341885834798,75.0,00:00:00,25.0,25.0,00:00:00,92.26334739578186,100.0,00:00:00,45.45756703358356,50.0,00:00:00,0.0,10.0,00:00:00,97.19573468779534,100.0,00:00:00,80.0,87.0,00:00:00,120:01:11,22.26247619405949,25,00:00:00,67.05321439485317,75,00:00:00,71.55873713828221,75,00:00:00,10.0,10,00:00:00,9.313606241557396,10,00:00:00,8.043481327759892,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,120:01:11,10.0,10,00:00:00,9.590397300966282,10,00:00:00
A99989846,ERC,JR,A25,88.51806954176716,100.0,00:00:00,42.46887965721929,100.0,00:00:00,61.547302040219,85.0,00:00:00,80.97957899611794,100.0,00:00:00,15.0,15.0,00:00:00,91.600268327413,100.0,00:00:00,70.0,70.0,00:00:00,3.4879742974340537,10.0,00:00:00,38.74922177639968,47.0,00:00:00,71.8091813919558,85.0,645:24:50,8.66404849471998,10.0,00:00:00,87.51841056472094,100.0,00:00:00,58.05762410477009,75.0,00:00:00,19.70238406776971,25.0,00:00:00,93.15023500224387,100.0,00:00:00,38.02419096136436,50.0,00:00:00,0.6878488834836899,10.0,00:00:00,82.37392703877391,100.0,00:00:00,73.0,87.0,00:00:00,669:12:21,22.0118597097126,25,645:24:50,59.15018023613884,75,00:00:00,65.21208149876625,75,00:00:00,8.764332061666511,10,00:00:00,7.53240319252886,10,00:00:00,7.491576326011444,10,00:00:00,8.90460256994191,10,00:00:00,10.0,10,00:00:00,7.000447634059833,10,00:00:00,6.231709041654619,10,00:00:00,9.842103734513918,10,00:00:00,7.794747818099511,10,645:24:50,6.991117811984681,10,00:00:00
A99174829,Eighth,JR,A16,82.31029935998212,100.0,00:00:00,65.00999042322618,100.0,00:00:00,45.146658011609176,85.0,00:00:00,87.21409712369987,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,56.94158083409988,70.0,00:00:00,,10.0,00:00:00,42.90168470495602,47.0,00:00:00,59.35148772603244,85.0,00:00:00,,10.0,00:00:00,79.61755796247691,100.0,00:00:00,70.09663815057802,75.0,00:00:00,19.285107540865617,25.0,00:00:00,30.11048832080577,100.0,00:00:00,47.67180277472635,50.0,00:00:00,0.0,10.0,00:00:00,88.35026877123866,100.0,00:00:00,75.0,87.0,00:00:00,00:00:00,11.298727813145735,25,00:00:00,45.15216025426678,75,00:00:00,52.310651153056966,75,00:00:00,8.055452836699226,10,00:00:00,8.277318312403612,10,00:00:00,5.107838905594021,10,00:00:00,7.208768430062877,10,00:00:00,10.0,10,00:00:00,8.06190811263499,10,00:00:00,7.687699450730781,10,00:00:00,7.728843734466507,10,00:00:00,6.25007653079443,10,00:00:00,8.268394624338704,10,00:00:00
A99976381,Sixth,JR,A25,91.92968859507646,100.0,00:00:00,91.0827955242541,100.0,00:00:00,82.30103381397898,85.0,00:00:00,96.57088219889442,100.0,00:00:00,13.212513435858524,15.0,00:00:00,100.0,100.0,00:00:00,70.0,70.0,270:22:55,10.0,10.0,00:00:00,37.10822175311232,47.0,00:00:00,85.0,85.0,00:00:00,8.398278110863481,10.0,00:00:00,83.95502515251145,100.0,00:00:00,75.0,75.0,00:00:00,24.834138524124068,25.0,00:00:00,86.1100982950996,100.0,182:37:20,48.65048769162163,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,82.0,87.0,00:00:00,453:00:15,24.802450564403003,25,00:00:00,75.0,75,182:37:20,73.9648245281991,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.711642086197775,10,182:37:20,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.925823452081602,10,182:37:20,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99241737,Revelle,JR,A26,99.1857085492856,100.0,00:00:00,88.64328438033026,100.0,00:00:00,84.35037297398999,85.0,00:00:00,91.75004201593552,100.0,00:00:00,13.450664063591068,15.0,00:00:00,90.37935134151736,100.0,04:09:52,65.35950252698255,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,83.3734775481085,85.0,00:00:00,3.183861151498486,10.0,00:00:00,88.84887972513923,100.0,00:00:00,72.32079266839257,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,86.0,87.0,00:00:00,04:09:52,25.0,25,00:00:00,73.1006328756503,75,00:00:00,75.0,75,00:00:00,9.467937881348693,10,00:00:00,10.0,10,00:00:00,9.56173014550246,10,00:00:00,9.18084438173181,10,00:00:00,10.0,10,00:00:00,9.875073181520683,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.441205954068671,10,00:00:00,10.0,10,00:00:00
A99183358,Revelle,JR,A19,90.38362317213398,100.0,00:00:00,70.04580757469357,100.0,00:00:00,72.97437846409319,85.0,00:00:00,94.07700357426629,100.0,00:00:00,15.0,15.0,00:00:00,84.86958199902817,100.0,00:00:00,69.83297644897345,70.0,00:00:00,7.218603577160628,10.0,00:00:00,46.63679746705456,47.0,00:00:00,71.55622710122827,85.0,00:00:00,9.040531494882718,10.0,00:00:00,72.3358196594959,100.0,00:00:00,74.50286525234763,75.0,00:00:00,24.40402124539576,25.0,00:00:00,87.94040910451088,100.0,00:00:00,48.88669351418519,50.0,00:00:00,0.9248202206592882,10.0,00:00:00,77.13166941463577,100.0,00:00:00,65.0,87.0,00:00:00,22:31:06,20.868390874418235,25,22:31:06,73.29185863981002,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.056572176636578,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.530810045628783,10,00:00:00,8.677031873156078,10,22:31:06,10.0,10,00:00:00,10.0,10,00:00:00
A99856805,ERC,SR,A04,74.3158136305748,100.0,00:00:00,84.59197327650011,100.0,00:00:00,55.1809141221662,85.0,00:00:00,71.15419781849332,100.0,00:00:00,8.582593527768132,15.0,00:00:00,91.77088944448936,100.0,47:57:16,52.82434550468697,70.0,00:00:00,10.0,10.0,588:07:50,35.15187366240118,47.0,00:00:00,71.25119349531222,85.0,00:00:00,,10.0,00:00:00,60.77471724982455,100.0,355:33:14,69.55029804820383,75.0,00:00:00,15.095195117388164,25.0,00:00:00,25.905765497347325,100.0,00:00:00,49.188846533274045,50.0,00:00:00,4.019225483199492,10.0,00:00:00,84.0981237435729,100.0,00:00:00,73.0,87.0,00:00:00,1333:25:14,15.385402892178613,25,00:00:00,54.35710948606009,75,00:00:00,59.080797198126334,75,00:00:00,10.0,10,47:57:16,9.504485013508187,10,1333:25:14,7.344222493796936,10,00:00:00,8.167774011974892,10,47:57:16,10.0,10,00:00:00,7.065820356529753,10,00:00:00,7.927188412241582,10,00:00:00,7.636388871603938,10,00:00:00,8.76963487036083,10,47:57:16,8.594110523193727,10,00:00:00
A99436409,Sixth,JR,A28,76.15338685119882,100.0,00:00:00,62.66503284418648,100.0,00:00:00,,85.0,00:00:00,88.59225272994658,100.0,00:00:00,,15.0,00:00:00,69.4243141231502,100.0,47:48:27,39.69378370593258,70.0,00:00:00,8.170322478755562,10.0,00:00:00,22.50724749842175,47.0,00:00:00,74.34475849054425,85.0,00:00:00,7.325879328725927,10.0,00:00:00,80.18111867315594,100.0,00:00:00,49.367215822802585,75.0,00:00:00,25.0,25.0,00:00:00,49.1455155170875,100.0,00:00:00,38.36692038511891,50.0,00:00:00,0.087509327952731,10.0,00:00:00,84.49190761298932,100.0,00:00:00,73.0,87.0,00:00:00,47:48:27,,25,47:48:27,,75,00:00:00,,75,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
A99812803,Seventh,SR,A28,96.755137744474,100.0,00:00:00,97.47719489851252,100.0,00:00:00,73.41058891213922,85.0,00:00:00,96.1971370877792,100.0,00:00:00,15.0,15.0,00:00:00,89.44691624568114,100.0,00:00:00,70.0,70.0,00:00:00,2.902222098021769,10.0,00:00:00,39.76492069692715,47.0,00:00:00,78.45251568409752,85.0,00:00:00,3.559838636067939,10.0,00:00:00,81.03949732568378,100.0,00:00:00,69.8138877089266,75.0,00:00:00,19.775007248412283,25.0,00:00:00,75.18293977406326,100.0,00:00:00,49.34008369313535,50.0,00:00:00,0.0,10.0,00:00:00,79.87181087158547,100.0,00:00:00,65.0,87.0,00:00:00,00:00:00,21.98335969427661,25,00:00:00,72.01401900025778,75,00:00:00,74.50299539065684,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.394411959587629,10,00:00:00,10.0,10,00:00:00
A99230041,Seventh,SO,A29,96.25536951456442,100.0,00:00:00,95.72035367429608,100.0,00:00:00,85.0,85.0,00:00:00,90.57451071726568,100.0,00:00:00,13.843466090724723,15.0,00:00:00,93.09808440321876,100.0,41:48:02,56.30096713183151,70.0,00:00:00,9.82976479959686,10.0,00:00:00,47.0,47.0,00:00:00,67.25486641534134,85.0,504:33:08,9.448722344141895,10.0,00:00:00,86.77318961871521,100.0,00:00:00,71.75887548445063,75.0,00:00:00,17.876651096941004,25.0,00:00:00,91.12104634699811,100.0,00:00:00,48.74857355864453,50.0,00:00:00,1.120084497361533,10.0,00:00:00,93.37244977578013,100.0,00:00:00,71.0,87.0,00:00:00,546:21:10,23.689774377012977,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.542101522862696,10,00:00:00,10.0,10,00:00:00,9.544865643076063,10,00:00:00,10.0,10,00:00:00
A99716620,Warren,SR,A12,92.7583670948842,100.0,00:00:00,49.13005846925853,100.0,32:23:21,65.30860384780546,85.0,00:00:00,79.6571538150628,100.0,00:00:00,15.0,15.0,00:00:00,77.44676202502141,100.0,47:04:08,34.355702867295534,70.0,00:00:00,8.546238519856168,10.0,00:00:00,35.0863984234821,47.0,00:00:00,85.0,85.0,00:00:00,10.0,10.0,00:00:00,91.1109809532422,100.0,00:00:00,74.27249208190598,75.0,00:00:00,17.21723380337979,25.0,00:00:00,99.2650286526733,100.0,00:00:00,50.0,50.0,00:00:00,1.3821558778427705,10.0,00:00:00,100.0,100.0,00:00:00,74.0,87.0,00:00:00,79:28:00,17.406427712056878,25,00:00:00,55.14770865435396,75,00:00:00,66.55699375853774,75,47:04:08,8.659359731252527,10,00:00:00,10.0,10,47:04:08,10.0,10,00:00:00,9.511525160603444,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.499964676640662,10,00:00:00,10.0,10,00:00:00,9.814283165011194,10,00:00:00,9.641922554529556,10,00:00:00
A99955501,Eighth,SR,A23,97.49943494723978,100.0,00:00:00,99.79546307742058,100.0,00:00:00,74.25238714105213,85.0,00:00:00,100.0,100.0,00:00:00,13.840098495049812,15.0,00:00:00,97.86246538300536,100.0,00:00:00,69.72239372197257,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,00:00:00,9.649573301053689,10.0,00:00:00,100.0,100.0,00:00:00,70.49901113055374,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,96.44370112902791,100.0,00:00:00,68.0,87.0,00:00:00,00:00:00,24.46758605080423,25,00:00:00,70.48377793566817,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.65765738495782,10,00:00:00,10.0,10,00:00:00,8.702105288413676,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,7.368565727406404,10,00:00:00
A99276731,Sixth,JR,A23,82.6837418190257,100.0,00:00:00,72.3316568542043,100.0,00:00:00,82.2964230835426,85.0,00:00:00,92.07382938277362,100.0,00:00:00,15.0,15.0,00:00:00,90.61156492020226,100.0,00:00:00,70.0,70.0,00:00:00,1.842371016311897,10.0,00:00:00,43.70530790968304,47.0,00:00:00,83.5387608944079,85.0,00:00:00,10.0,10.0,00:00:00,67.16143716592865,100.0,00:00:00,66.04397766836153,75.0,00:00:00,21.161771684415434,25.0,00:00:00,88.26932586298656,100.0,00:00:00,45.81378000726798,50.0,00:00:00,7.1499700667347525,10.0,00:00:00,68.42354729741719,100.0,00:00:00,77.0,87.0,00:00:00,22:31:06,23.75695791704172,25,00:00:00,74.57187442460588,75,00:00:00,74.11972191034529,75,00:00:00,10.0,10,00:00:00,9.528814871216808,10,00:00:00,10.0,10,00:00:00,9.188303641811114,10,00:00:00,10.0,10,00:00:00,9.291630566348772,10,00:00:00,10.0,10,00:00:00,9.16294062996944,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
