business_id,name,business_type,address,city,zip,phone,status,lat,long,opened_date,distance
211898489994,MARKETPLACE GRILLE/MIRA MESA,Restaurant Food Facility,"6715 MIRA MESA BLVD, SUITE# 101, SAN DIEGO, CA 92121-4379",SAN DIEGO,92121-4379,858-452-1990,Permit Renewed,32.906083,-117.1734314,2002-05-05,3.95
211930256071,NANAYS BEST BBQ,Restaurant Food Facility,"6715 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-625-0827,Permit Renewed,32.906083,-117.1734314,2015-12-09,3.95
211948658241,SHELL CAR WASH AND EXPRESS LUBE,Retail Market with Deli,"3861 VALLEY CENTRE DR, SAN DIEGO, CA 92130-2332",SAN DIEGO,92130-2332,858-792-9096,Permit Renewed,32.9372532,-117.230982,2022-02-23,3.95
211924419309,SUBWAY,Restaurant Food Facility,"6715 MIRA MESA BLVD, SUITE# 102, SAN DIEGO, CA 92121-4379",SAN DIEGO,92121-4379,858-344-5154,Permit Renewed,32.906083,-117.1734314,2019-11-18,3.95
211948795637,THE POKE CO,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 118, SAN DIEGO, CA 92121-6309",SAN DIEGO,92121-6309,626-625-2211,Permit Renewed,32.906083,-117.1734314,2022-04-28,3.95
211899189660,MOR FURNITURE,Low Risk Food Facility,"6965 CONSOLIDATED WAY, SAN DIEGO, CA 92121-2603",SAN DIEGO,92121-2603,253-229-1408,Permit Renewed,32.8771823,-117.1656931,2006-05-23,3.97
211898966922,BURGER KING #5955,Restaurant Food Facility,"6735 MIRA MESA BLVD, SAN DIEGO, CA 92121-4307",SAN DIEGO,92121-4307,858-546-0916,Permit Renewed,32.9068384,-117.1731919,2002-05-05,3.98
211898217754,CHIPOTLE MEXICAN GRILL #1770,Restaurant Food Facility,"3881 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,619-817-5304,Permit Renewed,32.937553,-117.23008,2012-06-19,3.98
211899114553,STARBUCKS COFFEE #5914,Low Risk Food Facility,"3881 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,206-318-8705,Permit Renewed,32.937553,-117.23008,2002-05-05,3.98
211898688835,WHITE SANDS OF LA JOLLA,Licensed Health Care Facility,"7450 OLIVETAS AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-4201,Permit Renewed,32.8378961,-117.2805686,2007-12-05,3.98
211907075768,ALDI,Pre-Packaged Retail Market,"6755 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,951-530-5750,Permit Renewed,32.9062343,-117.1725736,2018-05-30,4.00
211959674928,BIRYAAN,Microenterprise Home Kitchen,"10682 WALDEN WAY, SAN DIEGO, CA 92126",SAN DIEGO,92126,714-732-9387,Issued,32.8964147,-117.167808,2023-04-21,4.00
211914917278,CHARMINAR,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 111, SAN DIEGO, CA 92121-6306",SAN DIEGO,92121-6306,858-215-4959,Permit Renewed,32.9062343,-117.1725736,2022-01-24,4.00
211898829924,DONUT TOUCH BAKERY,Restaurant Food Facility,"6755 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-455-9150,Permit Renewed,32.9062343,-117.1725736,2002-05-05,4.00
211916222147,DOSASTUDIO INC,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 113, SAN DIEGO, CA 92121-4392",SAN DIEGO,92121-4392,858-275-4466,Issued,32.9062343,-117.1725736,2023-03-08,4.00
211898288886,INDIAN TANDOOR,Restaurant Food Facility,"6755 MIRA MESA BLVD 110, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-558-1939,Permit Renewed,32.9062343,-117.1725736,2002-08-08,4.00
211899195812,KNOCK OUT PIZZA,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 119, SAN DIEGO, CA 92121-6306",SAN DIEGO,92121-6306,858-678-8545,Permit Renewed,32.9062343,-117.1725736,2007-05-14,4.00
211899115373,LA TIENDITA MEXICAN MARKET,Retail Market with Deli,"3851 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117-2713",SAN DIEGO,92117-2713,858-270-2221,Permit Renewed,32.8274091,-117.2052839,2002-05-05,4.00
211899255864,PLAZA WINE,Pre-Packaged Retail Market,"6755 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-450-2939,Permit Renewed,32.9062343,-117.1725736,2008-04-01,4.00
211961046034,SUES KOREAN KITCHEN,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 109, SAN DIEGO, CA 92121-6306",SAN DIEGO,92121-6306,858-598-7054,Permit Renewed,32.9062343,-117.1725736,2020-11-04,4.00
211898281635,BOOMERANGS,Restaurant Food Facility,"4577 CLAIREMONT DR, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-483-9500,Permit Renewed,32.8270729,-117.2057334,2007-04-05,4.01
211898838851,KFC #C191007,Restaurant Food Facility,"6745 MIRA MESA RD, SAN DIEGO, CA 92126",SAN DIEGO,92126,858-558-1581,Permit Renewed,32.9069153,-117.1727334,2011-06-09,4.01
211918747238,L & E MUSCLE MEALS,Caterer,"4577 CLAIREMONT DR, SAN DIEGO, CA 92117",SAN DIEGO,92117,619-995-2437,Permit Renewed,32.8270729,-117.2057334,2016-04-08,4.01
211992626615,LA TIENDITA MEXICAN MARKET,Retail Food Processing,"4577 CLAIREMONT DR, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-270-2221,Permit Renewed,32.8270729,-117.2057334,2021-01-06,4.01
211906473255,SUSHI FISH ATTACK,Restaurant Food Facility,"4575 CLAIREMONT DR, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-490-0150,Permit Renewed,32.8270729,-117.2057334,2014-05-06,4.01
211944263904,CANTEEN COMPASS GROUP-XIFIN,Pre-Packaged Retail Market,"12225 - 12235 EL CAMINO REAL, SAN DIEGO, CA 92130-2084",SAN DIEGO,92130-2084,619-527-1900,Permit Renewed,32.9381838,-117.2385579,2015-10-09,4.02
211978752337,CANTEEN COMPASS GROUP AT COSTCO BUYING OFFICE,Pre-Packaged Retail Market,"4649 MORENA BLVD, SAN DIEGO, CA 92117-3650",SAN DIEGO,92117-3650,619-527-1900,Permit Renewed,32.8222472,-117.2252671,2016-11-07,4.03
211988126193,CANTEEN COMPASS GROUP COSTCO,Pre-Packaged Retail Market,"4605 - 4677 MORENA BLVD, SAN DIEGO, CA 92117-3650",SAN DIEGO,92117-3650,619-527-1900,Permit Renewed,32.8222472,-117.2252671,2017-06-29,4.03
211898411648,COSTCO WHOLESALE #401,Retail Market with Deli,"4605 MORENA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,206-313-8100,Permit Renewed,32.8222472,-117.2252671,2002-05-05,4.03
211980742903,BARRIO DONAS,Restaurant Food Facility,"4714 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-581-1278,Permit Renewed,32.8352854,-117.1892389,2016-01-25,4.04
211947621245,BOAT TO TABLE HATANAKA,Retail Food Processing,"4706 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117-2006",SAN DIEGO,92117-2006,808-729-1630,Permit Renewed,32.8352854,-117.1892389,2022-04-01,4.04
211982496912,EL COTIXAN MEXICAN AND SEAFOOD,Restaurant Food Facility,"4676 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-483-9756,Permit Renewed,32.8352854,-117.1892389,2017-09-12,4.04
211985993500,FLIPPIN PIZZA,Restaurant Food Facility,"3810 VALLEY CENTRE DR, SUITE# 902B, SAN DIEGO, CA 92130-3308",SAN DIEGO,92130-3308,760-583-7519,Permit Renewed,32.9384491,-117.2304685,2020-12-23,4.04
211898993939,HABANEROS MEXICAN GRILL,Restaurant Food Facility,"6785 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-552-8280,Permit Renewed,32.9063303,-117.1717945,2007-06-08,4.04
211899210258,MONGOLIAN HOT POT,Restaurant Food Facility,"4718 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-274-2040,Permit Renewed,32.8352854,-117.1892389,2007-09-11,4.04
211971960218,PHO KITCHEN,Restaurant Food Facility,"6755 MIRA MESA BLVD, SUITE# 144, SAN DIEGO, CA 92121-4360",SAN DIEGO,92121-4360,858-245-7115,Permit Renewed,32.9063303,-117.1717945,2018-04-16,4.04
211898631106,ROTISSERIE AFFAIR CATERING INC,Restaurant Food Facility,"7313 CARROLL RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-578-8891,Permit Renewed,32.8852182,-117.1645643,2002-05-05,4.04
211899597064,SPICES THAI CAFE,Restaurant Food Facility,"6785 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-552-8845,Permit Renewed,32.9063303,-117.1717945,2002-05-05,4.04
211931455231,SPICES THAI KITCHEN,Restaurant Food Facility,"3810 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-361-6554,Permit Renewed,32.9384491,-117.2304685,2019-12-24,4.04
211914874020,TONKATSU IZAKAYA EENAMI,Restaurant Food Facility,"4706 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117-2006",SAN DIEGO,92117-2006,858-261-4884,Permit Renewed,32.8352854,-117.1892389,2020-03-11,4.04
211932951708,VILLAGE KITCHEN,Restaurant Food Facility,"4720 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,8585811585,Permit Renewed,32.8352854,-117.1892389,2015-03-12,4.04
211986609375,WABA GRILL 113,Restaurant Food Facility,"6765 MIRA MESA BLVD, SUITE# 146, SAN DIEGO, CA 92121-6304",SAN DIEGO,92121-6304,909-843-9092,Permit Renewed,32.9070046,-117.1722011,2021-08-13,4.04
211952347341,GAMI SUSHI,Restaurant Food Facility,"3870 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,760-496-8816,Permit Renewed,32.9386767,-117.2323256,2022-01-03,4.05
211950326007,MARKETPLACE GRILL,Restaurant Food Facility,"3870 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-793-0705,Permit Renewed,32.9386767,-117.2323256,2013-10-25,4.05
211898488237,NICOS TACO SHOP,Restaurant Food Facility,"3860 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-481-2628,Permit Renewed,32.9386975,-117.2319506,2002-05-05,4.05
211898281020,ROYAL INDIA,Restaurant Food Facility,"3860 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,619-402-1100,Permit Renewed,32.9386975,-117.2319506,2012-10-29,4.05
211997618632,SUBWAY,Restaurant Food Facility,"3860 VALLEY CENTRE DR, SUITE# 403, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-344-5154,Permit Renewed,32.9386975,-117.2319506,2019-11-18,4.05
211995235733,SUSHIC WEST,Restaurant Food Facility,"3850 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,713-973-6073,Permit Renewed,32.9386609,-117.2311737,2018-04-25,4.05
211898698023,VILLA CAPRI,Restaurant Food Facility,"3870 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-720-8777,Permit Renewed,32.9386767,-117.2323256,2002-05-05,4.05
211898988015,VONS 2119,Retail Market with Deli,"3850 VALLEY CENTRE DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,623-869-3571,Permit Renewed,32.9386609,-117.2311737,2002-05-05,4.05
211947185611,BURLINGTON COAT FACTORY 278,Miscellaneous Food Facility,"3961 - 3963 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,619-387-7800 X 53149,Permit Renewed,32.8273759,-117.2031403,2019-05-17,4.06
211942563699,KEBABISH,Restaurant Food Facility,"7050 MIRAMAR RD, SUITE# 104, SAN DIEGO, CA 92121-2331",SAN DIEGO,92121-2331,312-752-8593,Permit Renewed,32.8795443,-117.1640207,2018-11-19,4.06
211899114562,NATSUMI SUSHI AND SEAFOOD BUFFET,Restaurant Food Facility,"7040 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-695-0888,Permit Renewed,32.8795443,-117.1640207,2012-11-13,4.06
211898415503,STARBUCKS COFFEE #5743,Low Risk Food Facility,"7030 MIRAMAR RD, SAN DIEGO, CA 92121-2315",SAN DIEGO,92121-2315,858-831-9264,Permit Renewed,32.8795443,-117.1640207,2003-04-29,4.06
211954543836,JACOBS AND CUSHMAN SAN DIEGO FOOD BANK,Wholesale Food Warehouse,"9850 DISTRIBUTION AVE, SAN DIEGO, CA 92121-2320",SAN DIEGO,92121-2320,858-863-5124,Permit Renewed,32.8869759,-117.1642806,2017-12-06,4.07
211898940742,MIRA MESA CHEVRON,Pre-Packaged Retail Market,"6795 MIRA MESA BLVD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-554-0460,Permit Renewed,32.9070998,-117.1716496,2012-07-18,4.07
211940508524,RIMELS,Microenterprise Home Kitchen,"6823 DRAPER AVE, LA JOLLA, CA 92037-6127",LA JOLLA,92037-6127,858-405-4332,Permit Renewed,32.8315526,-117.2735934,2022-03-23,4.07
211899048194,STARBUCKS COFFEE #6943,Low Risk Food Facility,"6765 MIRA MESA BLVD, SUITE# 149, SAN DIEGO, CA 92121-6304",SAN DIEGO,92121-6304,206-318-4994,Permit Renewed,32.9070998,-117.1716496,2003-09-11,4.07
211905355028,URBANE CAFE,Restaurant Food Facility,"6765 MIRA MESA BLVD, SUITE# 147, SAN DIEGO, CA 92121-6304",SAN DIEGO,92121-6304,805-648-2500,Permit Renewed,32.9070998,-117.1716496,2015-02-02,4.07
211918105113,TEALIGHTFUL CAFE,Restaurant Food Facility,"4726 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-397-3614,Permit Renewed,32.8348516,-117.1888616,2019-10-29,4.08
211982718179,THE LEARNING CHOICE ACADEMY,School Food Auxiliary Facility,"4635 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117-2004",SAN DIEGO,92117-2004,818-510-2013,Permit Renewed,32.8337428,-117.1904155,2022-01-19,4.08
211911586850,CUTWATER SPIRITS,Restaurant Food Facility,"9750 DISTRIBUTION AVE, SAN DIEGO, CA 92121-2310",SAN DIEGO,92121-2310,858-445-2382,Permit Renewed,32.8845485,-117.1637132,2016-11-03,4.09
211948621657,DOLLAR TREE 5854,Pre-Packaged Retail Market,"4792 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117-2066",SAN DIEGO,92117-2066,757-321-5000,Permit Renewed,32.8353815,-117.1879559,2014-08-08,4.09
211961811048,L AND F CAFE,Restaurant Food Facility,"10535 HEATER CT, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-405-6087,Permit Renewed,32.9084163,-117.1721488,2015-01-28,4.09
211898610083,THE WATERING HOLE,Low Risk Food Facility,"4766 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-565-0807,Permit Renewed,32.8353815,-117.1879559,2008-11-24,4.09
211898744530,7-ELEVEN #13610D-2111,Retail Market with Deli,"6953 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-3432,Permit Renewed,32.8328092,-117.2766418,2002-05-05,4.10
211899565487,THE SHACK BAR & GRILL,Restaurant Food Facility,"6941 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-5280,Permit Renewed,32.8326845,-117.2765615,2002-05-05,4.10
211955098913,COLIBRI HOLISTIC HORTICULTURE,Class A Cottage Food Operation,"5573 THUNDERBIRD LN, LA JOLLA, CA 92037-7059",LA JOLLA,92037-7059,619-820-1317,Permit Renewed,32.8208604,-117.239679,2019-12-03,4.11
211957283269,SEABREEZE CRAFT CHOCOLATES,Retail Food Processing,"3840 VALLEY CENTRE DR, SUITE# 604, SAN DIEGO, CA 92130-3306",SAN DIEGO,92130-3306,858-692-7651,Issued,32.9395578,-117.2315508,2022-05-25,4.11
211948681389,SHAKE SHACK,Restaurant Food Facility,"3705 PASEO PL, SUITE# 1140, SAN DIEGO, CA 92130-2948",SAN DIEGO,92130-2948,646-747-5344,Permit Renewed,32.9396341,-117.2342448,2018-06-11,4.11
211949697306,SWEETFIN,Restaurant Food Facility,"3705 PASEO PL, SUITE# 1100, SAN DIEGO, CA 92130",SAN DIEGO,92130,310-601-7350,Permit Renewed,32.9396341,-117.2342448,2018-06-26,4.11
211985043634,TOCAYA ORGANICA,Restaurant Food Facility,"3725 PASEO PL, SUITE# 1070, SAN DIEGO, CA 92130",SAN DIEGO,92130,323-645-7800,Permit Renewed,32.9396341,-117.2342448,2018-09-21,4.11
211984014608,BRIGHT PARTY RENTALS,Miscellaneous Food Facility,"7069 CONSOLIDATED WAY, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-496-9700,Permit Renewed,32.876962,-117.163167,2018-10-05,4.12
211997774950,KING BISTRO,Restaurant Food Facility,"4957 - 4973 DIANE AVE, SAN DIEGO, CA 92117-2045",SAN DIEGO,92117-2045,858-610-3281,Permit Renewed,32.8355835,-117.1868171,2015-02-25,4.12
211956959385,LA PALAPA TACO SHOP,Restaurant Food Facility,"4386 MORAGA AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-490-1190,Permit Renewed,32.8227762,-117.2142726,2019-12-30,4.12
211898223234,PAPAS PIZZA,Restaurant Food Facility,"4388 MORAGA AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-483-9191,Permit Renewed,32.8227762,-117.2142726,2009-08-19,4.12
211898679376,RJ LIQUOR,Pre-Packaged Retail Market,"4384 MORAGA AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,619-563-0145,Permit Renewed,32.8227762,-117.2142726,2003-08-29,4.12
211961782280,TONYS GIANT PIZZERIA,Restaurant Food Facility,"4973 DIANE AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-278-7700,Permit Renewed,32.8355835,-117.1868171,2019-02-13,4.12
211899237849,RIGOBERTOS TACO SHOP,Restaurant Food Facility,"6990 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-551-1817,Permit Renewed,32.832407,-117.2770144,2007-02-01,4.13
211899381597,THE LIQUOR BOX,Pre-Packaged Retail Market,"6980 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-4543,Permit Renewed,32.832407,-117.2770144,2002-05-05,4.13
211899039456,THE PROMISCUOUS FORK,Restaurant Food Facility,"6984 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-3663,Permit Renewed,32.832407,-117.2770144,2012-04-11,4.13
211898767287,CARMENS MEXICAN FOOD,Restaurant Food Facility,"4937 DIANE AVE, SAN DIEGO, CA 92117-2045",SAN DIEGO,92117-2045,858-292-6018,Permit Renewed,32.8351027,-117.1868222,2008-10-02,4.14
211898689448,JR LIQUOR MARKET,Pre-Packaged Retail Market,"4935 DIANE AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-430-9875,Permit Renewed,32.8351027,-117.1868222,2002-05-05,4.14
211983826781,STARBUCKS COFFEE # 19802,Low Risk Food Facility,"4798 CLAIREMONT MESA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,206-318-8705,Permit Renewed,32.8348261,-117.1874032,2013-03-12,4.14
211898625868,BUSY BEES BAGELS & BAKERY,Restaurant Food Facility,"6861 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-485-8117,Permit Renewed,32.8316007,-117.2762034,2002-05-05,4.15
211928836462,GOURMET ARTISAN,Restaurant Food Facility,"7094 MIRAMAR RD 105, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-525-2463,Issued,32.879863,-117.1620559,2023-05-02,4.17
211945863230,KIMS MART,Pre-Packaged Retail Market,"7094 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,619-749-4197,Permit Renewed,32.879863,-117.1620559,2022-04-04,4.17
211898837040,RIGOBERTOS TACO SHOP,Restaurant Food Facility,"7094 MIRAMAR RD, SUITE# 119, SAN DIEGO, CA 92121-2311",SAN DIEGO,92121-2311,858-271-0170,Permit Renewed,32.879863,-117.1620559,2010-03-16,4.17
211898211370,ROYAL CIGAR LOUNGE,Low Risk Food Facility,"7094 MIRAMAR RD, SUITE# 113, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-549-4422,Permit Renewed,32.879863,-117.1620559,2011-03-01,4.17
211983143237,SUPERNATURAL,Restaurant Food Facility,"7094 MIRAMAR RD, UNIT# 122, SAN DIEGO, CA 92121",SAN DIEGO,92121,619-402-6901,Issued,32.879863,-117.1620559,2022-11-16,4.17
211969000562,THE PIZZA JOINT,Restaurant Food Facility,"7094 MIRAMAR RD, SUITE# 110-111, SAN DIEGO, CA 92121-2311",SAN DIEGO,92121-2311,619-402-6901,Permit Renewed,32.879863,-117.1620559,2020-08-20,4.17
211987574904,CARGO CAFE,Restaurant Food Facility,"12265 EL CAMINO REAL, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-945-8376,Permit Renewed,32.9403871,-117.2393979,2022-02-02,4.18
211899264665,RAY KROC MIDDLE SCHOOL,School Processing Food Facility,"5050 CONRAD AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-627-7304,Permit Renewed,32.8379776,-117.1823828,2002-05-05,4.18
211899386954,CADMAN ELEMENTARY,School Processing Food Facility,"4370 KAMLOOP AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-627-7304,Permit Renewed,32.8215188,-117.2153586,2002-05-05,4.19
211926168555,NAUTILUS TAVERN,Restaurant Food Facility,"6830 LA JOLLA BLVD, SUITE# 103, SAN DIEGO, CA 92037-6136",SAN DIEGO,92037-6136,619-822-7772,Permit Renewed,32.8311328,-117.2766327,2017-02-14,4.19
211912272167,ROSEMONTS CAFE,Restaurant Food Facility,"6830 - 6830 LA JOLLA BLVD 101, LA JOLLA, CA 92037-6135",LA JOLLA,92037-6135,508-274-8900,Permit Renewed,32.8311328,-117.2766327,2022-02-23,4.19
211898212426,CARMEL DEL MAR SCHOOL,School Food Auxiliary Facility,"12345 CARMEL PARK DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-755-9301,Permit Renewed,32.940702,-117.2286725,2006-07-27,4.20
211956421778,COMPASS GROUP-DERMTECH 2ND FLOOR,Pre-Packaged Retail Market,"12340 EL CAMINO REAL RD, SAN DIEGO, CA 92130-3078",SAN DIEGO,92130-3078,619-527-1900,Issued,32.9406839,-117.2410435,2023-03-20,4.21
211898342060,SANDWICH ISLAND,Restaurant Food Facility,"7350 TRADE ST, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-695-8808,Permit Renewed,32.889091,-117.162235,2008-03-25,4.21
211916196476,TONYS FRESH MEXICAN FOOD LLC,Restaurant Food Facility,"7122 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-566-4152,Permit Renewed,32.8800104,-117.1611209,2014-12-08,4.23
211939802721,SODEXO AT SHEPPARD MULLIN,Restaurant Food Facility,"12275 EL CAMINO REAL, SAN DIEGO, CA 92130",SAN DIEGO,92130,866-372-3035,Issued,32.9414055,-117.2392697,2022-07-15,4.25
211898221272,WINDAN SEA CAFE,Restaurant Food Facility,"6780 LA JOLLA BLVD, LA JOLLA, CA 92037",LA JOLLA,92037,858-459-1895,Permit Renewed,32.830342,-117.2769553,2007-06-14,4.25
211953772895,HIGHER GROUNDS,Restaurant Food Facility,"5887 COPLEY DR, SAN DIEGO, CA 92111-7906",SAN DIEGO,92111-7906,831-247-5395,Permit Renewed,32.8452108,-117.1734054,2022-02-17,4.26
211908095441,BUNNY CHOW SOUTH AFRICAN CUISINE,Restaurant Food Facility,"7128 MIRAMAR RD 1, SAN DIEGO, CA 92121-2316",SAN DIEGO,92121-2316,858-750-8696,Issued,32.8802877,-117.1603414,2022-09-16,4.27
211931275580,PINKA'S BAKERY,Class A Cottage Food Operation,"4049 CARMEL BROOKS WAY, SAN DIEGO, CA 92130-2251",SAN DIEGO,92130-2251,858-663-7295,Permit Renewed,32.9416822,-117.2279375,2019-12-18,4.27
211929054717,HOLIDAY INN EXPRESS,Restaurant Food Facility,"6705 - 6729 LA JOLLA BLVD, LA JOLLA, CA 92037-6044",LA JOLLA,92037-6044,858-454-7101,Permit Renewed,32.8294685,-117.2765805,2019-04-15,4.28
211993518909,RUSTITO'S DULCES,Class A Cottage Food Operation,"10576 KEMERTON RD, SAN DIEGO, CA 92126-5927",SAN DIEGO,92126-5927,,Issued,32.9093985,-117.1688099,2023-07-13,4.29
211905276140,SYKO COFFEE ROASTERS,Class A Cottage Food Operation,"6151 TERRYHILL DR, LA JOLLA, CA 92037-6837",LA JOLLA,92037-6837,619-940-7686,Permit Renewed,32.8240431,-117.2658117,2021-12-07,4.29
211901187466,ANOTHER MOTHER'S COOKIES,Class A Cottage Food Operation,"5023 CONRAD AVE, SAN DIEGO, CA 92117-1402",SAN DIEGO,92117-1402,435-720-7473,Permit Renewed,32.8357363,-117.1821075,2018-12-14,4.30
211964925550,PLUS SIX ONE,Mobile Food Facility Prep Unit,"5525 LA JOLLA BLVD, LA JOLLA, CA 92037-7612",LA JOLLA,92037-7612,917-900-7116,Permit Renewed,32.8305955,-117.2789245,2021-01-28,4.30
211976357598,CANTEEN COMPASS GROUP-NORTH ISLAND CREDIT UNION,Pre-Packaged Retail Market,"5898 COPLEY DR, SAN DIEGO, CA 92111-7916",SAN DIEGO,92111-7916,619-527-1900,Permit Renewed,32.8434495,-117.1738498,2015-09-14,4.31
211898491158,CHUNG HING,Restaurant Food Facility,"7160 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-695-3354,Permit Renewed,32.8807055,-117.1594444,2002-05-05,4.33
211898983589,HANNA GARDENS RESTAURANT,Restaurant Food Facility,"7160 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858--537-0888,Permit Renewed,32.8807055,-117.1594444,2012-08-29,4.33
211962984650,MCDONALDS,Restaurant Food Facility,"7140 MIRAMAR RD, SAN DIEGO, CA 92121-2316",SAN DIEGO,92121-2316,619-597-3164,Permit Renewed,32.8807055,-117.1594444,2021-03-22,4.33
211898213792,SIMAS GRILL &  DELI,Restaurant Food Facility,"7160 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-578-2582,Permit Renewed,32.8807055,-117.1594444,2002-05-05,4.33
211953624912,CHEF SEBASTIAN LLC,Microenterprise Home Kitchen,"517 - 519 PALOMAR AVE, LA JOLLA, CA 92037-6143",LA JOLLA,92037-6143,858-740-0878,Permit Renewed,32.8270545,-117.2745523,2022-05-04,4.36
211898534641,KFC #C191031,Restaurant Food Facility,"7180 MIRAMAR RD, SAN DIEGO, CA 92121-2316",SAN DIEGO,92121-2316,858-271-8559,Permit Renewed,32.8813779,-117.1584228,2011-06-09,4.39
211898218666,PASTALINI,Restaurant Food Facility,"7190 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-695-9766,Permit Renewed,32.8813779,-117.1584228,2009-06-11,4.39
211944648789,DANKY DONUTS,Mobile Food Facility Prep Unit,"4330 - 4390 MORENA BLVD, SAN DIEGO, CA 92117-4351",SAN DIEGO,92117-4351,858-335-6409,Permit Renewed,32.8171624,-117.2217764,2016-10-28,4.41
211925579281,THE FRUIT STAND,Mobile Food Facility Commissary Non-Processing,"4330 MORENA BLVD, SAN DIEGO, CA 92117",SAN DIEGO,92117,619-997-3720,Permit Renewed,32.8171624,-117.2217764,2013-12-05,4.41
